id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id1794468,2,2016-06-17 14:40:16,2016-06-17 14:44:24,1,-73.95941162109375,40.774227142333984,-73.9534683227539,40.77942276000977,N,248
id0204192,1,2016-02-25 02:35:07,2016-02-25 02:50:03,1,-73.87073516845702,40.773658752441406,-73.85991668701173,40.8290901184082,N,896
id3190007,2,2016-01-07 15:26:03,2016-01-07 15:38:17,1,-73.978271484375,40.74565505981445,-73.96525573730467,40.75829315185547,N,734
id3348726,1,2016-06-23 08:37:00,2016-06-23 08:40:41,1,-73.97371673583984,40.79469680786133,-73.97443389892578,40.78911972045898,N,221
id3469446,2,2016-02-14 10:40:55,2016-02-14 10:46:45,6,-74.01300048828125,40.70243835449219,-74.01428985595702,40.712501525878906,N,350
id1915949,2,2016-02-04 16:33:13,2016-02-04 16:54:12,1,-73.99181365966798,40.74377822875977,-73.97116088867188,40.792728424072266,N,1259
id2899891,1,2016-04-08 15:26:22,2016-04-08 15:38:13,1,-73.97419738769531,40.75749588012695,-73.9598388671875,40.775489807128906,N,711
id0942991,2,2016-02-03 07:32:19,2016-02-03 07:46:30,1,-73.94715118408203,40.77618789672852,-73.9730224609375,40.7554931640625,N,851
id2772912,1,2016-01-28 15:31:01,2016-01-28 16:14:50,1,-73.88522338867188,40.772727966308594,-73.98058319091797,40.78166580200195,N,2629
id2851756,2,2016-06-16 10:10:25,2016-06-16 10:19:36,1,-73.9941177368164,40.75108337402344,-73.9721450805664,40.76348114013672,N,551
id0851036,1,2016-04-06 01:26:07,2016-04-06 01:36:57,1,-74.00403594970702,40.74197387695313,-73.9739532470703,40.76431274414063,N,650
id0283106,1,2016-04-26 18:36:24,2016-04-26 18:59:00,1,-74.00796508789062,40.7150993347168,-73.9598388671875,40.77038192749024,N,1356
id1697231,2,2016-05-16 19:17:33,2016-05-16 19:27:27,2,-73.98228454589844,40.77881240844727,-73.96128845214845,40.79861831665039,N,594
id3385889,1,2016-02-12 09:44:22,2016-02-12 10:00:02,1,-73.97268676757811,40.75586318969727,-73.97733306884766,40.75867462158203,N,940
id3591274,1,2016-02-06 10:24:17,2016-02-06 10:26:56,1,-73.96188354492188,40.756290435791016,-73.96802520751955,40.755714416503906,N,159
id3269098,2,2016-01-21 15:29:37,2016-01-21 15:55:47,1,-73.99230194091797,40.750335693359375,-73.96540832519531,40.7688865661621,N,1570
id3159798,1,2016-02-01 22:20:51,2016-02-01 22:34:19,1,-73.95488739013672,40.77329635620117,-73.96908569335938,40.80277633666992,N,808
id0828941,2,2016-02-25 21:24:09,2016-02-25 21:47:26,2,-74.01016235351562,40.71992111206055,-73.97490692138672,40.756919860839844,N,1397
id0995542,2,2016-02-06 06:03:59,2016-02-06 06:11:45,1,-74.0074462890625,40.73351287841797,-74.00360870361328,40.75641250610352,N,466
id0661736,1,2016-05-18 13:54:45,2016-05-18 14:07:15,2,-73.97587585449219,40.76089477539063,-73.97186279296875,40.75015258789063,N,750
id1408423,1,2016-04-30 15:40:21,2016-04-30 16:17:36,1,-73.9734649658203,40.78455352783203,-73.91751861572266,40.77385711669922,N,2235
id2476509,2,2016-06-01 20:48:02,2016-06-01 21:08:21,1,-73.86284637451173,40.7690658569336,-73.96763610839844,40.756023406982415,N,1219
id1575277,2,2016-06-11 16:59:15,2016-06-11 17:33:27,1,-73.99922943115234,40.72288131713867,-73.98287963867188,40.778297424316406,N,2052
id0860703,1,2016-01-31 10:43:14,2016-01-31 10:56:37,1,-73.97603607177734,40.77617263793945,-73.9592514038086,40.75918960571289,N,803
id3211119,1,2016-01-02 22:54:49,2016-01-02 23:05:55,1,-73.97712707519531,40.75587844848633,-73.93854522705078,40.809852600097656,N,666
id2693863,1,2016-03-18 08:22:10,2016-03-18 09:47:19,1,-73.77718353271484,40.646499633789055,-73.98500061035155,40.76091766357422,N,5109
id2379416,2,2016-02-14 01:05:51,2016-02-14 01:21:22,1,-73.98999786376955,40.71976089477539,-73.94625854492188,40.7729606628418,N,931
id2452510,2,2016-02-21 19:20:51,2016-02-21 19:36:37,6,-73.98796844482422,40.72822570800781,-73.9784927368164,40.76476669311523,N,946
id0040164,2,2016-06-14 11:48:32,2016-06-14 11:54:45,1,-73.96449279785155,40.76395034790039,-73.96803283691406,40.76535034179688,N,373
id1145809,2,2016-05-16 23:15:13,2016-05-16 23:31:00,6,-73.80848693847656,40.68733596801758,-73.80848693847656,40.68733596801758,N,947
id3214066,1,2016-03-21 20:14:22,2016-03-21 20:24:23,1,-73.98230743408203,40.77503967285156,-73.9561767578125,40.76374435424805,N,601
id0651671,2,2016-02-05 14:56:07,2016-02-05 15:15:10,1,-73.95230102539062,40.78390884399415,-73.96085357666014,40.76081848144531,N,1143
id0707492,2,2016-04-12 11:42:20,2016-04-12 11:48:30,1,-73.954345703125,40.786922454833984,-73.95867919921875,40.77839660644531,N,370
id0599157,2,2016-02-24 20:21:50,2016-02-24 20:44:00,2,-73.99500274658203,40.73991775512695,-73.956298828125,40.7475814819336,N,1330
id1309604,2,2016-04-23 16:10:54,2016-04-23 16:19:19,1,-73.96964263916014,40.67788314819336,-73.99126434326173,40.67770385742188,N,505
id0183474,2,2016-02-14 20:58:15,2016-02-14 21:09:08,1,-73.95650482177734,40.771278381347656,-73.98560333251955,40.739891052246094,N,653
id1399824,1,2016-05-18 18:59:08,2016-05-18 19:19:51,1,-73.99500274658203,40.74002456665039,-73.9870834350586,40.761966705322266,N,1243
id0407071,1,2016-01-06 05:58:40,2016-01-06 06:28:17,3,-73.78223419189453,40.64457321166992,-73.80843353271484,40.73604583740234,N,1777
id0353238,2,2016-06-23 19:41:29,2016-06-23 19:55:08,5,-74.00337219238281,40.74882888793945,-73.96310424804686,40.77582550048828,N,819
id3974735,2,2016-06-08 00:45:53,2016-06-08 00:52:09,1,-73.99171447753906,40.76471328735352,-73.98004913330078,40.78363037109375,N,376
id3151105,2,2016-01-12 18:55:35,2016-01-12 19:05:27,2,-73.97850799560547,40.75500106811523,-73.98771667480467,40.75279998779297,N,592
id3009814,1,2016-01-28 12:28:23,2016-01-28 12:32:11,2,-73.95307159423827,40.78277587890625,-73.9463348388672,40.7788200378418,N,228
id3148002,2,2016-02-16 16:52:37,2016-02-16 17:06:34,1,-74.01007843017578,40.720951080322266,-73.97798919677734,40.734291076660156,N,837
id3453520,1,2016-04-13 19:14:15,2016-04-13 19:21:27,1,-73.95375061035155,40.78520584106445,-73.9641876220703,40.77555847167969,N,432
id3225079,1,2016-01-14 09:24:37,2016-01-14 10:00:01,1,-74.01663970947266,40.70985794067383,-73.78571319580078,40.712226867675774,N,2124
id3842035,1,2016-05-18 04:25:51,2016-05-18 04:43:40,1,-74.00142669677734,40.73100662231445,-73.9376220703125,40.69807434082031,N,1069
id2722135,2,2016-02-20 11:43:07,2016-02-20 11:46:12,6,-73.97518920898438,40.76507186889648,-73.9701919555664,40.76604080200195,N,185
id3684742,2,2016-05-24 13:21:48,2016-05-24 13:40:41,1,-73.97869873046875,40.75521087646485,-73.98822784423827,40.74272918701172,N,1133
id2026236,1,2016-05-14 17:50:33,2016-05-14 18:23:41,1,-74.00363922119139,40.71361923217773,-73.97933197021484,40.78363037109375,N,1988
id3924756,1,2016-02-22 21:34:01,2016-02-22 21:50:01,2,-74.0043716430664,40.742183685302734,-73.97547912597656,40.76042556762695,N,960
id1384906,2,2016-02-25 22:17:03,2016-02-25 22:33:00,1,-73.99161529541014,40.759761810302734,-73.97422790527344,40.7431755065918,N,957
id3588665,2,2016-02-14 14:37:23,2016-02-14 14:45:08,4,-73.99054718017578,40.7458610534668,-74.00157165527344,40.73099136352539,N,465
id2840400,1,2016-02-23 21:10:52,2016-02-23 21:19:56,1,-73.99115753173827,40.73408126831055,-74.00498962402342,40.72969055175781,N,544
id3355874,1,2016-02-04 11:24:26,2016-02-04 11:42:51,1,-73.984375,40.76968765258789,-73.95407104492188,40.764026641845696,N,1105
id0363564,2,2016-05-21 12:29:39,2016-05-21 12:37:08,2,-73.99774932861328,40.756649017333984,-73.99302673339844,40.74713897705078,N,449
id0883448,1,2016-04-22 20:10:58,2016-04-22 20:17:20,3,-74.00003814697266,40.73486328125,-74.00751495361328,40.7331428527832,N,382
id1322536,1,2016-05-06 08:40:20,2016-05-06 08:48:41,1,-73.98445129394531,40.72496795654297,-73.99853515625,40.7340087890625,N,501
id0559488,2,2016-03-30 08:52:07,2016-03-30 09:00:46,6,-73.9931640625,40.75769424438477,-73.9890899658203,40.76943588256836,N,519
id3226823,2,2016-03-28 08:02:53,2016-03-28 08:14:28,3,-73.98284912109375,40.74462890625,-73.98494720458984,40.75933074951172,N,695
id3791668,2,2016-01-06 17:25:15,2016-01-06 17:27:49,5,-73.96267700195312,40.77566146850585,-73.95944213867188,40.780288696289055,N,154
id3170402,2,2016-03-20 07:50:36,2016-03-20 07:58:50,1,-73.95992279052734,40.75851058959961,-73.99179077148438,40.74412155151367,N,494
id3815007,1,2016-05-20 22:05:08,2016-05-20 22:12:18,1,-73.9692153930664,40.754093170166016,-73.97365570068358,40.73783874511719,N,430
id3443107,2,2016-02-12 15:26:58,2016-02-12 15:31:58,5,-73.96795654296875,40.768741607666016,-73.96295928955078,40.77825927734375,N,300
id3942614,2,2016-06-22 04:26:04,2016-06-22 04:30:22,1,-73.98554992675781,40.74716567993164,-73.9880599975586,40.75957489013672,N,258
id1459852,2,2016-05-18 08:22:01,2016-05-18 08:38:37,1,-73.98438262939453,40.77012634277344,-73.97027587890625,40.757720947265625,N,996
id1382741,1,2016-05-11 20:29:36,2016-05-11 20:35:21,1,-74.00884246826173,40.713661193847656,-74.00042724609375,40.72361755371094,N,345
id0531053,1,2016-02-02 09:32:44,2016-02-02 09:48:24,1,-73.99136352539062,40.74993133544922,-73.97282409667969,40.75866317749024,N,940
id0580213,2,2016-03-24 06:57:51,2016-03-24 07:09:29,1,-73.99491119384766,40.72544860839844,-73.96427154541014,40.71274185180664,N,698
id3656168,1,2016-03-28 07:41:16,2016-03-28 07:49:27,1,-73.9991683959961,40.749610900878906,-73.98609161376955,40.77261352539063,N,491
id1971518,1,2016-03-12 13:04:28,2016-03-12 13:14:33,1,-73.98897552490234,40.75920486450195,-73.97399139404298,40.760589599609375,N,605
id3911487,1,2016-03-03 17:56:45,2016-03-03 18:05:28,1,-73.96211242675781,40.776100158691406,-73.96852111816406,40.764408111572266,N,523
id3748596,1,2016-02-28 13:18:07,2016-02-28 13:30:21,2,-73.96924591064453,40.76689910888672,-73.94271850585938,40.79981231689453,N,734
id1485244,1,2016-02-24 23:04:32,2016-02-24 23:15:33,1,-73.99948120117188,40.7232666015625,-74.00728607177734,40.73815155029297,N,661
id0002063,2,2016-04-02 20:48:33,2016-04-02 20:56:49,1,-73.9947738647461,40.75497055053711,-73.99646759033203,40.745277404785156,N,496
id0920470,2,2016-04-12 14:41:00,2016-04-12 14:46:10,1,-73.96897888183594,40.757850646972656,-73.97348022460938,40.76250076293945,N,310
id0487874,2,2016-01-19 10:11:03,2016-01-19 10:56:21,1,-74.00714874267578,40.71303176879883,-73.98342895507811,40.766273498535156,N,2718
id1530336,2,2016-03-24 07:36:21,2016-03-24 07:50:14,1,-73.98069763183594,40.72994613647461,-74.00946044921875,40.71518325805664,N,833
id3466354,1,2016-01-17 11:49:40,2016-01-17 11:56:46,1,-73.97879791259766,40.76673126220703,-73.961669921875,40.7578010559082,N,426
id1545867,2,2016-03-17 19:27:42,2016-03-17 19:34:07,1,-73.99128723144531,40.72370910644531,-73.9878921508789,40.73445129394531,N,385
id1196772,2,2016-06-28 12:08:13,2016-06-28 12:18:01,1,-73.98249053955078,40.76256942749024,-73.99862670898438,40.760608673095696,N,588
id3276198,2,2016-03-14 20:31:12,2016-03-14 20:36:18,1,-73.9819107055664,40.76688003540039,-73.98259735107422,40.77717971801758,N,306
id0739131,1,2016-04-19 21:37:21,2016-04-19 21:55:37,1,-73.97515869140625,40.75918197631836,-74.00526428222656,40.70737075805664,N,1096
id1527676,1,2016-03-07 19:38:25,2016-03-07 19:54:35,2,-73.98612976074219,40.75971984863281,-74.00148773193358,40.73606491088867,N,970
id1146853,2,2016-03-05 02:59:30,2016-03-05 03:20:50,4,-74.00539398193358,40.74081039428711,-73.9506301879883,40.82103729248047,N,1280
id1891863,1,2016-04-11 14:42:15,2016-04-11 15:17:52,1,-73.99237060546875,40.73751449584961,-73.87084197998048,40.77407836914063,N,2137
id0238963,2,2016-01-11 12:42:36,2016-01-11 13:09:38,1,-73.98001861572266,40.78601837158203,-73.97633361816406,40.75906753540039,N,1622
id0865346,1,2016-04-03 15:10:27,2016-04-03 15:44:53,1,-73.98719024658203,40.7507438659668,-73.80545806884766,40.682220458984375,N,2066
id1641073,2,2016-05-28 18:55:51,2016-05-28 19:09:53,1,-73.99073791503906,40.76622772216797,-73.99483489990234,40.750083923339844,N,842
id0674512,1,2016-04-11 21:58:24,2016-04-11 22:16:33,1,-73.96540832519531,40.79537963867188,-74.0125732421875,40.70155334472656,N,1089
id1709044,2,2016-03-19 11:23:42,2016-03-19 11:31:21,1,-73.98519134521484,40.72909164428711,-73.98096466064453,40.741783142089844,N,459
id1637128,2,2016-02-13 09:22:20,2016-02-13 09:25:31,1,-73.95553588867188,40.779693603515625,-73.95355224609375,40.78797149658203,N,191
id2166004,2,2016-01-08 22:03:18,2016-01-08 22:16:33,3,-74.00971221923827,40.72039031982422,-73.98493194580078,40.691978454589844,N,795
id3714906,1,2016-03-01 08:33:57,2016-03-01 08:40:44,1,-73.98949432373048,40.75367736816406,-73.98833465576173,40.745948791503906,N,407
id1002278,1,2016-04-10 01:17:32,2016-04-10 01:35:11,1,-73.94403839111328,40.71157836914063,-73.83838653564453,40.703369140625,N,1059
id2248491,2,2016-04-10 14:43:06,2016-04-10 14:49:16,5,-73.99051666259766,40.7305793762207,-74.00173950195312,40.73521041870117,N,370
id3813882,1,2016-04-23 04:12:01,2016-04-23 04:17:36,2,-74.00630950927734,40.74468231201172,-73.99168395996094,40.76503372192383,N,335
id0290690,2,2016-05-27 18:58:47,2016-05-27 19:02:25,1,-73.98175048828125,40.768569946289055,-73.98481750488281,40.76441955566406,N,218
id0872691,1,2016-04-01 17:08:28,2016-04-01 17:17:26,1,-73.98797607421875,40.7615966796875,-73.97373962402342,40.77963638305664,N,538
id3812360,2,2016-05-31 20:42:16,2016-05-31 20:51:07,1,-73.99725341796875,40.72550964355469,-73.99394226074219,40.73254013061523,N,531
id2111520,2,2016-02-03 20:15:47,2016-02-03 20:21:21,2,-73.98873138427734,40.74884033203125,-73.98296356201173,40.760120391845696,N,334
id2378477,2,2016-02-19 18:23:11,2016-02-19 18:32:44,1,-73.97152709960938,40.7953987121582,-73.95487976074219,40.82020950317383,N,573
id2653245,2,2016-05-20 01:33:30,2016-05-20 01:46:44,2,-73.99220275878906,40.72133255004883,-73.95440673828125,40.68586349487305,N,794
id3908396,2,2016-06-28 13:54:08,2016-06-28 14:01:33,2,-73.96112060546875,40.771968841552734,-73.96575927734375,40.76543045043945,N,445
id3105640,1,2016-01-24 20:35:19,2016-01-24 21:00:56,1,-73.97798156738281,40.68478012084961,-73.95413208007811,40.61334609985352,N,1537
id1737882,2,2016-04-25 19:20:14,2016-04-25 19:34:17,1,-73.95896911621094,40.768009185791016,-73.98249053955078,40.76605987548828,N,843
id0998101,2,2016-03-30 20:29:32,2016-03-30 20:32:26,6,-73.98092651367188,40.77969741821289,-73.97502136230467,40.78433227539063,N,174
id0102349,2,2016-05-16 20:29:21,2016-05-16 20:45:03,2,-73.9705810546875,40.758731842041016,-73.99867248535155,40.74982833862305,N,942
id3355382,1,2016-03-25 05:56:03,2016-03-25 06:06:07,1,-73.87882232666014,40.740196228027344,-73.93547821044923,40.74306869506836,N,604
id3381901,1,2016-04-04 14:33:12,2016-04-04 15:06:58,1,-74.0062942504883,40.74990463256836,-73.96700286865234,40.76101303100585,N,2026
id0214120,2,2016-05-11 13:03:29,2016-05-11 13:14:24,1,-73.97611236572266,40.77614974975585,-73.97931671142578,40.76533889770508,N,655
id1506453,1,2016-06-16 10:23:25,2016-06-16 11:10:36,1,-73.9908218383789,40.75575256347656,-73.99752807617188,40.722434997558594,N,2831
id3259541,2,2016-06-25 16:09:59,2016-06-25 16:34:17,1,-73.98538208007811,40.75025177001953,-74.0105972290039,40.70981979370117,N,1458
id2194188,2,2016-06-10 22:16:14,2016-06-10 22:26:26,1,-73.98612213134766,40.726428985595696,-73.99942016601562,40.72024917602539,N,612
id2042535,1,2016-02-12 12:36:38,2016-02-12 12:47:07,1,-73.9789810180664,40.75651931762695,-73.9921646118164,40.74920272827149,Y,629
id2419613,1,2016-06-15 19:56:48,2016-06-15 20:14:07,1,-73.95475006103516,40.7655143737793,-73.99109649658203,40.726173400878906,N,1039
id2695986,1,2016-05-22 00:59:21,2016-05-22 01:08:21,1,-73.95552062988281,40.77927780151367,-73.9789047241211,40.74277877807617,N,540
id3247633,1,2016-06-29 20:44:44,2016-06-29 20:57:25,1,-73.95514678955078,40.78255462646485,-73.96663665771484,40.80797576904297,N,761
id0194198,2,2016-05-15 14:44:09,2016-05-15 15:29:08,4,-73.86266326904298,40.76876831054688,-73.9752197265625,40.76351165771485,N,2699
id0260905,1,2016-01-13 21:06:29,2016-01-13 21:18:20,1,-73.97229766845702,40.75606536865234,-73.99039459228516,40.771766662597656,N,711
id0398807,2,2016-02-23 14:50:40,2016-02-23 15:07:24,6,-73.97357177734375,40.75216674804688,-73.97453308105469,40.73026657104492,N,1004
id1428415,1,2016-02-14 20:13:17,2016-02-14 20:28:14,1,-73.98028564453125,40.73442840576172,-73.9763412475586,40.76398849487305,N,897
id3920713,2,2016-01-16 17:56:52,2016-01-16 18:03:34,2,-73.97564697265625,40.74140930175781,-73.97724151611328,40.72637176513672,N,402
id1287069,1,2016-01-12 14:32:54,2016-01-12 14:52:01,2,-73.98944854736328,40.74169921875,-73.98248291015625,40.76763153076172,N,1147
id2654799,2,2016-05-06 04:23:10,2016-05-06 04:33:30,2,-74.00390625,40.7419319152832,-73.99950408935547,40.76133346557617,N,620
id1504893,1,2016-01-11 19:16:41,2016-01-11 19:30:04,1,-73.97727966308595,40.75818634033203,-73.9583511352539,40.78150177001953,N,803
id3838936,1,2016-02-15 00:21:31,2016-02-15 00:24:17,2,-73.99407196044923,40.741111755371094,-73.99867248535155,40.74225616455078,N,166
id3953004,2,2016-06-03 20:36:14,2016-06-03 20:42:55,5,-73.98439788818358,40.72854995727539,-73.97219085693358,40.7475700378418,N,401
id3539226,2,2016-05-05 02:49:46,2016-05-05 02:50:53,1,-74.00700378417969,40.73987197875977,-74.00589752197266,40.74017333984375,N,67
id1385785,1,2016-04-01 23:31:26,2016-04-01 23:50:59,1,-73.9766845703125,40.78823852539063,-73.96554565429686,40.75525283813477,N,1173
id1647538,1,2016-04-08 19:54:06,2016-04-08 20:05:41,1,-73.98094177246094,40.75783157348633,-73.99105072021484,40.7604866027832,N,695
id3300666,2,2016-05-13 08:00:36,2016-05-13 08:05:22,1,-73.97071838378906,40.75880813598633,-73.97560119628906,40.752689361572266,N,286
id0763508,1,2016-06-10 18:53:47,2016-06-10 19:02:00,1,-74.007568359375,40.73271560668945,-74.00250244140625,40.72480392456055,N,493
id1638050,1,2016-04-11 23:27:02,2016-04-11 23:38:11,1,-74.00940704345702,40.70612335205078,-73.97463226318358,40.75115966796875,N,669
id3468368,1,2016-02-19 07:22:32,2016-02-19 07:28:42,1,-73.9581069946289,40.769290924072266,-73.95420837402342,40.76411437988281,N,370
id0556588,2,2016-02-15 19:50:44,2016-02-15 19:57:35,5,-73.99170684814453,40.74776458740234,-73.9803237915039,40.74323654174805,N,411
id2975591,1,2016-01-06 12:26:54,2016-01-06 12:39:42,1,-73.99375915527344,40.73271942138672,-73.99127960205078,40.74226379394531,N,768
id1348785,1,2016-01-21 10:33:51,2016-01-21 10:39:06,1,-73.96219635009766,40.76779556274415,-73.96894073486328,40.76355743408203,N,315
id0938598,1,2016-04-30 03:58:43,2016-04-30 04:05:15,1,-73.97855377197266,40.73699569702149,-73.9571304321289,40.766151428222656,N,392
id1937745,2,2016-03-07 18:51:46,2016-03-07 18:58:30,2,-73.99097442626955,40.7606315612793,-73.99472045898438,40.750450134277344,N,404
id1245739,2,2016-05-31 22:34:15,2016-05-31 23:18:16,1,-73.78205108642578,40.6446418762207,-73.99275970458984,40.681339263916016,N,2641
id3646418,1,2016-05-18 07:43:58,2016-05-18 08:05:10,1,-73.96022033691406,40.79800033569336,-73.98101806640625,40.761985778808594,N,1272
id0610780,1,2016-06-10 08:14:42,2016-06-10 08:23:05,1,-73.9755630493164,40.78181838989258,-73.9755859375,40.76074981689453,N,503
id1811004,1,2016-01-13 13:53:57,2016-01-13 14:05:43,1,-73.9661407470703,40.76214599609375,-73.9561538696289,40.767593383789055,N,706
id3034691,2,2016-02-23 07:28:40,2016-02-23 07:41:26,1,-73.96710205078125,40.788307189941406,-73.9716796875,40.76392364501953,N,766
id0815381,2,2016-06-24 15:00:05,2016-06-24 15:03:40,1,-73.94998931884766,40.78459167480469,-73.95170593261719,40.79050827026367,N,215
id0257838,1,2016-06-16 19:18:01,2016-06-16 19:44:38,1,-73.96196746826173,40.76832580566406,-73.99036407470702,40.75102996826172,N,1597
id0852257,2,2016-06-14 23:29:00,2016-06-14 23:48:22,1,-73.86267852783203,40.76890182495117,-73.88556671142578,40.74124145507813,N,1162
id3193947,2,2016-06-08 21:27:19,2016-06-08 21:33:41,3,-73.98548126220702,40.75812149047852,-73.9996566772461,40.74415969848633,N,382
id0309774,2,2016-01-14 19:54:38,2016-01-14 19:57:57,4,-73.99611663818358,40.763919830322266,-73.99363708496094,40.75733184814453,N,199
id1611149,1,2016-03-26 19:07:49,2016-03-26 19:23:02,1,-73.9690170288086,40.75410842895508,-73.9903335571289,40.75144577026367,N,913
id1290138,1,2016-06-04 08:43:29,2016-06-04 08:52:01,1,-73.99016571044923,40.77227783203125,-73.99272155761719,40.75608444213867,N,512
id1719238,1,2016-05-21 02:41:20,2016-05-21 02:56:53,2,-73.98992156982422,40.72933197021485,-73.96697998046875,40.769126892089844,N,933
id0317057,1,2016-05-03 22:39:45,2016-05-03 23:02:35,1,-73.9884033203125,40.749122619628906,-73.92862701416014,40.760757446289055,N,1370
id3307903,2,2016-02-20 04:03:06,2016-02-21 03:33:00,3,-74.00810241699219,40.74148941040039,-74.00995635986328,40.7146110534668,N,84594
id0021343,2,2016-03-17 19:44:23,2016-03-17 20:02:17,1,-73.94446563720702,40.779293060302734,-73.97454071044923,40.793418884277344,N,1074
id2276933,1,2016-02-06 17:12:04,2016-02-06 17:27:02,2,-74.00489044189453,40.70906448364258,-73.99727630615234,40.721946716308594,N,898
id2625436,2,2016-04-26 18:31:59,2016-04-26 18:38:21,1,-73.98897552490234,40.736671447753906,-74.00177001953125,40.74038314819336,N,382
id2799386,1,2016-04-22 21:30:30,2016-04-22 21:44:02,1,-74.00862884521484,40.73945999145508,-73.98188781738281,40.77103805541992,N,812
id3564443,2,2016-04-21 01:30:43,2016-04-21 01:34:51,1,-74.00438690185547,40.74234008789063,-73.99491119384766,40.75019836425781,N,248
id2566177,1,2016-06-18 08:00:37,2016-06-18 08:05:20,2,-73.97269439697266,40.79339599609375,-73.96078491210938,40.797454833984375,N,283
id0549263,2,2016-02-23 14:11:01,2016-02-23 14:31:39,2,-73.97770690917969,40.7523193359375,-74.00598907470702,40.74005126953125,N,1238
id2835129,2,2016-02-01 17:45:30,2016-02-01 17:51:57,2,-73.93647766113281,40.81441116333008,-73.94327545166014,40.80265808105469,N,387
id2487895,1,2016-06-16 10:15:02,2016-06-16 10:30:30,1,-73.99532318115234,40.7497673034668,-73.97905731201173,40.75896453857422,N,928
id2067010,2,2016-03-22 12:36:22,2016-03-22 13:06:35,3,-73.96624755859375,40.767921447753906,-73.99231719970702,40.7494010925293,N,1813
id2904998,2,2016-06-23 10:05:32,2016-06-23 10:24:11,1,-73.96163177490234,40.76850128173828,-73.9892349243164,40.71417617797852,N,1119
id3405803,2,2016-04-02 14:34:57,2016-04-02 14:40:57,1,-73.95684814453125,40.76662063598633,-73.93890380859375,40.79330825805664,N,360
id0645865,2,2016-01-01 03:49:48,2016-01-01 03:52:53,2,-73.95314788818358,40.79161834716797,-73.9682083129883,40.797229766845696,N,185
id3545530,2,2016-02-08 09:12:04,2016-02-08 09:21:41,1,-74.00646209716798,40.74386978149415,-74.0155029296875,40.711341857910156,N,577
id2139965,1,2016-01-08 17:13:21,2016-01-08 17:24:48,2,-74.00363159179686,40.71355438232422,-73.99139404296875,40.733306884765625,N,687
id1801685,1,2016-02-12 20:59:59,2016-02-12 21:04:06,1,-73.97593688964845,40.751953125,-73.98368072509766,40.74092483520508,N,247
id2004798,2,2016-06-12 14:38:15,2016-06-12 14:57:04,2,-73.98253631591797,40.77220153808594,-73.98462677001955,40.7570686340332,N,1129
id3131928,2,2016-01-05 20:50:39,2016-01-05 20:55:38,2,-73.97845458984375,40.74130630493164,-73.97649383544923,40.73245620727539,N,299
id0301361,1,2016-04-19 10:59:31,2016-04-19 11:07:10,1,-73.95571899414062,40.77794647216797,-73.9620590209961,40.77314376831055,N,459
id3709717,2,2016-05-21 09:14:47,2016-05-21 09:25:23,1,-73.99890899658203,40.76107025146485,-73.96038055419923,40.80387878417969,N,636
id0131920,2,2016-02-13 17:24:28,2016-02-13 17:56:13,1,-73.99660491943358,40.72550964355469,-73.9962387084961,40.72579574584961,N,1905
id2873647,1,2016-01-18 12:54:42,2016-01-18 13:05:22,1,-73.98000335693358,40.7856674194336,-73.9644775390625,40.77593231201172,N,640
id3949616,1,2016-04-28 08:51:07,2016-04-28 09:05:25,1,-73.99087524414062,40.75617980957031,-73.97404479980467,40.75735855102539,N,858
id1773809,2,2016-05-21 19:23:02,2016-05-21 19:27:20,1,-73.95514678955078,40.77324295043945,-73.95890045166014,40.7806053161621,N,258
id3630882,1,2016-01-17 00:24:42,2016-01-17 00:32:30,2,-73.97383117675781,40.76376724243164,-73.99476623535155,40.76020812988281,N,468
id0868843,2,2016-03-20 13:55:05,2016-03-20 14:02:25,2,-74.00232696533203,40.73981857299805,-73.99761962890625,40.756568908691406,N,440
id3806962,2,2016-01-01 15:48:58,2016-01-01 15:53:38,6,-74.00536346435547,40.72233963012695,-73.99469757080078,40.74013900756836,N,280
id1256619,1,2016-01-25 03:24:46,2016-01-25 03:35:40,1,-73.99900817871094,40.7280158996582,-73.97809600830078,40.71750259399415,N,654
id3940741,1,2016-01-26 17:50:27,2016-01-26 18:04:19,1,-73.98465728759766,40.76844024658203,-73.97484588623048,40.78286743164063,N,832
id1135189,1,2016-06-14 09:27:37,2016-06-14 09:49:21,1,-74.00016784667969,40.73453140258789,-73.99114990234375,40.750877380371094,N,1304
id0381402,1,2016-04-21 20:51:09,2016-04-21 21:04:00,2,-73.9906005859375,40.71868133544922,-73.95669555664062,40.7172737121582,N,771
id3607196,2,2016-01-26 11:22:27,2016-01-26 12:20:57,1,-74.01725006103516,40.70847702026367,-73.9799270629883,40.76135635375977,N,3510
id0544194,1,2016-06-09 19:45:26,2016-06-09 19:51:55,1,-73.96849822998048,40.76488876342773,-73.96310424804686,40.76897430419922,N,389
id1138893,1,2016-01-29 12:21:51,2016-01-29 12:25:59,1,-73.96092987060547,40.76923370361328,-73.96497344970702,40.76653671264648,N,248
id0473184,2,2016-01-14 18:16:30,2016-01-14 18:19:37,6,-73.94530487060547,40.77412033081055,-73.95416259765625,40.77898788452149,N,187
id2672200,1,2016-03-08 10:59:46,2016-03-08 11:21:50,1,-73.96432495117188,40.77359390258789,-73.98976898193358,40.73848342895508,N,1324
